eval_video_label,prompt_class_name,prompt_class_index,prompt_index,prompt_text,auc,ap,positive_mean,negative_mean,margin
Abuse,Burglary,5,2,a masked intruder breaking a barrier into private property,57.64367816091954,7.300651603996691,0.9783391952514648,0.9693806767463684,0.008958518505096436
Abuse,Burglary,5,3,a suspect searching drawers and shelves after unauthorized entry,47.467672413793096,12.091100761142739,0.5453296899795532,0.5630173683166504,-0.017687678337097168
Abuse,Burglary,5,4,an intruder carrying stolen items from a damaged entrance,69.54382183908045,8.708257154199552,0.40485358238220215,0.35001707077026367,0.05483651161193848
Abuse,Burglary,5,5,a person climbing through a window into closed property,53.146551724137936,6.898643384547124,0.8871880769729614,0.8641651272773743,0.023022949695587158
Abuse,Burglary,5,6,a suspicious person slipping inside after a doorway opens,46.127873563218394,5.31259840316646,0.7886844873428345,0.7401586174964905,0.048525869846343994
Abuse,Burglary,5,7,a burglar moving quietly through a room collecting valuables,54.67672413793103,12.470304052390638,0.9734125137329102,0.9694401621818542,0.003972351551055908
Abuse,Burglary,5,8,a person damaging a lock to access an interior space,58.265086206896555,6.6934020215882075,0.8304100036621094,0.7737284898757935,0.05668151378631592
Abuse,Burglary,5,9,an intruder exiting a building with bags or electronics,50.97341954022989,9.963465811510597,0.8589269518852234,0.8666826486587524,-0.007755696773529053
Abuse,Explosion,6,0,"a sudden blast creating a fireball, smoke, and debris",53.47701149425288,6.040484050407412,0.37245479226112366,0.35632872581481934,0.01612606644630432
Abuse,Explosion,6,1,a vehicle or structure bursting violently with scattered fragments,43.22198275862069,4.920009528536352,0.24216251075267792,0.2620914578437805,-0.0199289470911026
Abuse,Explosion,6,2,a bright flash followed by an expanding smoke cloud,43.24353448275862,4.993373965688833,0.067423515021801,0.11077268421649933,-0.043349169194698334
Abuse,Explosion,6,3,an explosive impact throwing debris across a street,65.41307471264368,8.765813669355726,0.14487221837043762,0.11785910278558731,0.02701311558485031
Abuse,Explosion,6,4,a large fireball expanding after an abrupt detonation,49.712643678160916,5.719293848553033,0.35819366574287415,0.3768576681613922,-0.018664002418518066
Abuse,Explosion,6,5,a shockwave shaking the scene while smoke engulfs objects,48.444683908045974,5.485342184594516,0.28809040784835815,0.3249014616012573,-0.03681105375289917
Abuse,Explosion,6,6,an object detonating and damaging the surrounding area,53.22916666666666,5.900718698971601,0.039715252816677094,0.06328035891056061,-0.023565106093883514
Abuse,Explosion,6,7,a blast plume rising as fragments scatter on the road,45.56752873563219,5.233081954641591,0.11070086807012558,0.1605788767337799,-0.04987800866365433
Abuse,Explosion,6,8,a sudden light burst with heavy smoke and debris,46.03807471264368,5.218316038093914,0.112035371363163,0.15091648697853088,-0.03888111561536789
Abuse,Explosion,6,9,a violent detonation damaging a vehicle or nearby building,53.81824712643678,5.981642631090447,0.46519118547439575,0.4409714937210083,0.02421969175338745
Abuse,Fighting,7,0,a group of people exchanging punches and kicks,38.09985632183908,4.550885645552215,0.1335260570049286,0.21465349197387695,-0.08112743496894836
Abuse,Fighting,7,1,"several people grappling, pushing, and swinging arms",50.46336206896551,6.108542226030498,0.5608326196670532,0.5684977769851685,-0.007665157318115234
Abuse,Fighting,7,2,two opponents separating and reengaging in a brawl,50.79022988505747,6.118649357615411,0.3797297477722168,0.36262598633766174,0.017103761434555054
Abuse,Fighting,7,3,multiple individuals shoving and wrestling in public,46.0021551724138,5.600971337083845,0.2224520444869995,0.2385990470647812,-0.016147002577781677
Abuse,Fighting,7,4,two groups clashing in a chaotic physical fight,49.604885057471265,5.908511047315634,0.3091678023338318,0.33040809631347656,-0.021240293979644775
Abuse,Fighting,7,5,fighters grabbing clothing while others join the conflict,29.094827586206897,3.9797578788925003,0.053051479160785675,0.07464957982301712,-0.021598100662231445
Abuse,Fighting,7,6,a crowd surrounding combatants in an escalating brawl,44.400143678160916,5.080690913472532,0.3072490692138672,0.3860437572002411,-0.0787946879863739
Abuse,Fighting,7,7,people trading blows while moving unpredictably through space,31.102729885057467,4.249112778390877,0.3086584508419037,0.36727070808410645,-0.05861225724220276
Abuse,Fighting,7,8,a mutual fight continuing despite attempts to separate,46.5625,5.447406949006961,0.16519254446029663,0.19391097128391266,-0.028718426823616028
Abuse,Fighting,7,9,"a brawl with repeated grappling, striking, and falling",50.42744252873563,6.05107640142461,0.5838518142700195,0.603148877620697,-0.01929706335067749
Abuse,RoadAccidents,8,0,"a vehicle collision causing impact, debris, and disruption",64.36422413793103,14.995401332317234,0.7661128044128418,0.6842617988586426,0.08185100555419922
Abuse,RoadAccidents,8,1,a car striking a pedestrian or cyclist on the road,69.95330459770115,17.78182398592024,0.47770413756370544,0.32651442289352417,0.15118971467018127
Abuse,RoadAccidents,8,2,a motorbike sliding across a lane after a crash,68.09985632183908,16.253072737902954,0.5469290018081665,0.3923821747303009,0.1545468270778656
Abuse,RoadAccidents,8,3,vehicles swerving and colliding during a sudden accident,60.10416666666667,14.335715243795871,0.5003743767738342,0.37387269735336304,0.1265016794204712
Abuse,RoadAccidents,8,4,a pedestrian knocked down by a vehicle near a crossing,62.10847701149426,14.25901881051547,0.5548728108406067,0.41758641600608826,0.13728639483451843
Abuse,RoadAccidents,8,5,a damaged vehicle stopped and blocking the roadway,70.23706896551725,19.634633176628235,0.2705450654029846,0.18809452652931213,0.08245053887367249
Abuse,RoadAccidents,8,6,a rider thrown onto pavement after a high speed impact,65.01077586206895,14.30109436047613,0.6583012938499451,0.5370546579360962,0.12124663591384888
Abuse,RoadAccidents,8,7,a traffic accident with a vehicle spinning to a halt,70.97341954022988,15.67737511356998,0.5079189538955688,0.3429742753505707,0.16494467854499817
Abuse,RoadAccidents,8,8,a car hitting an obstacle with sudden debris,70.12931034482759,9.09813086176515,0.12387627363204956,0.10998152941465378,0.013894744217395782
Abuse,RoadAccidents,8,9,a motorbike rider falling during an intersection collision,63.10704022988506,17.055246674452743,0.40643373131752014,0.2526998519897461,0.15373387932777405
Abuse,Robbery,9,0,a threatening person forcing a victim to surrender valuables,48.548850574712645,5.949659859780952,0.8967167139053345,0.8757002353668213,0.021016478538513184
Abuse,Robbery,9,1,an aggressor confronting someone and grabbing a purse or wallet,26.415229885057467,4.037459169768605,0.8051773905754089,0.7911287546157837,0.014048635959625244
Abuse,Robbery,9,2,a victim handing over belongings under close range intimidation,52.5610632183908,6.5709207000873935,0.13259661197662354,0.1289386749267578,0.0036579370498657227
Abuse,Robbery,9,3,a robber snatching property and escaping quickly,52.007902298850574,7.604444655276763,0.706592857837677,0.693828821182251,0.012764036655426025
Abuse,Robbery,9,4,a person threatening a clerk and demanding money,36.8462643678161,5.365803735891,0.1890701800584793,0.23825585842132568,-0.049185678362846375
Abuse,Robbery,9,5,an attacker cornering a victim and seizing personal items,51.418821839080465,6.099335528604664,0.742024838924408,0.6884778141975403,0.053547024726867676
Abuse,Robbery,9,6,a forced handover following a visible threat gesture,46.73850574712644,5.346510836941972,0.18396280705928802,0.20770812034606934,-0.02374531328678131
Abuse,Robbery,9,7,a suspect taking valuables while the victim backs away,50.82255747126436,5.847571598616698,0.7000147104263306,0.6644461750984192,0.03556853532791138
Abuse,Robbery,9,8,a person brandishing a weapon to demand property,46.088362068965516,6.021029292966149,0.7181694507598877,0.7140684723854065,0.004100978374481201
Abuse,Robbery,9,9,a robber approaching a victim and leaving with belongings,66.22844827586208,9.802757388693506,0.9370888471603394,0.8930355310440063,0.04405331611633301
Abuse,Shooting,10,0,an armed person aiming a firearm and firing shots,60.49568965517243,7.114713694229885,0.43561840057373047,0.3820400834083557,0.053578317165374756
Abuse,Shooting,10,1,a gunman pointing a weapon as people scatter,57.13721264367817,7.055745754396664,0.44887423515319824,0.3935619592666626,0.055312275886535645
Abuse,Shooting,10,2,a muzzle flash appearing as a shooter targets someone,52.270114942528735,5.692773824411134,0.7668949961662292,0.6618260741233826,0.10506892204284668
Abuse,Shooting,10,3,a person firing a handgun and causing panic,52.733477011494244,6.886719672603533,0.5655675530433655,0.5238189697265625,0.04174858331680298
Abuse,Shooting,10,4,an armed attacker discharging a weapon in public,54.10919540229885,6.471792458736593,0.18571992218494415,0.18998238444328308,-0.004262462258338928
Abuse,Shooting,10,5,a victim falling after a nearby firearm is fired,58.9044540229885,6.691873403565138,0.34597599506378174,0.31713688373565674,0.028839111328125
Abuse,Shooting,10,6,a shooter raising a gun while a crowd runs,52.60775862068965,5.853297644243963,0.3071712255477905,0.31301119923591614,-0.00583997368812561
Abuse,Shooting,10,7,a gunfire scene with fear and rapid dispersal,57.55028735632184,6.76704140174309,0.7290698885917664,0.665242075920105,0.06382781267166138
Abuse,Shooting,10,8,a person aiming a rifle or handgun at a target,56.41882183908046,7.327334501440308,0.6373755931854248,0.5835244655609131,0.05385112762451172
Abuse,Shooting,10,9,a shooter stance with recoil and fleeing people,52.16594827586207,6.247310445494018,0.4177247881889343,0.38912245631217957,0.02860233187675476
Abuse,Shoplifting,11,0,a shopper concealing merchandise inside clothing or a bag,43.16451149425287,6.2667171180692485,0.17901082336902618,0.19808946549892426,-0.01907864212989807
Abuse,Shoplifting,11,1,a person removing a store item without checkout,46.67025862068965,5.599808521030736,0.09890247881412506,0.11978774517774582,-0.020885266363620758
Abuse,Shoplifting,11,2,a customer hiding a product and exiting an aisle,39.428879310344826,5.0570676383574025,0.11726875603199005,0.14189541339874268,-0.024626657366752625
Abuse,Shoplifting,11,3,a shopper slipping goods into a bag while browsing,53.53807471264368,6.331862620101168,0.20538762211799622,0.20393112301826477,0.0014564990997314453
Abuse,Shoplifting,11,4,a person scanning surroundings before pocketing merchandise,49.07686781609195,7.429040928272887,0.043869469314813614,0.046186413615942,-0.0023169443011283875
Abuse,Shoplifting,11,5,someone carrying an unpaid item past the cashier,48.35129310344828,5.389397657228818,0.06660802662372589,0.08871781080961227,-0.022109784185886383
Abuse,Shoplifting,11,6,concealed goods disappearing beneath a jacket in a store,43.87571839080459,4.977086530464896,0.20152470469474792,0.20309466123580933,-0.0015699565410614014
Abuse,Shoplifting,11,7,a customer manipulating shelf products and hiding one item,32.20905172413793,4.260266335459922,0.1707279235124588,0.22796222567558289,-0.057234302163124084
Abuse,Shoplifting,11,8,a suspect leaving a shop while holding unpaid merchandise,51.1206896551724,7.673212635014562,0.14945757389068604,0.14921410381793976,0.00024347007274627686
Abuse,Shoplifting,11,9,a retail theft scene with discreet concealment and exit,52.25933908045977,6.844290962920979,0.38928529620170593,0.39121851325035095,-0.0019332170486450195
Abuse,Stealing,12,0,a person taking unattended property and leaving quickly,54.1271551724138,6.0053634662524225,0.3136897087097168,0.30908480286598206,0.004604905843734741
Abuse,Stealing,12,1,"a thief grabbing a bicycle, bag, phone, or object",70.82255747126437,43.813251776936106,0.9277553558349609,0.8803048133850098,0.04745054244995117
Abuse,Stealing,12,2,a suspect approaching a valuable item and carrying it away,77.92744252873564,15.961039276688298,0.5114668607711792,0.4214693605899811,0.08999750018119812
Abuse,Stealing,12,3,unattended belongings disappearing after suspicious human contact,63.85775862068965,7.439856136658116,0.45750465989112854,0.4288387894630432,0.028665870428085327
Abuse,Stealing,12,4,a person lifting property while the owner is distracted,67.20905172413794,8.177232800101592,0.4067904055118561,0.3701242506504059,0.036666154861450195
Abuse,Stealing,12,5,a thief cutting a lock and taking a bicycle,90.9087643678161,46.42793254356826,0.7064392566680908,0.5470146536827087,0.15942460298538208
Abuse,Stealing,12,6,a suspect removing a package or bag from public space,65.83333333333333,8.191890718075342,0.35554003715515137,0.30938097834587097,0.046159058809280396
Abuse,Stealing,12,7,a person pocketing an unattended item and changing direction,72.65445402298852,52.288866179336615,0.6265511512756348,0.5124385356903076,0.11411261558532715
Abuse,Stealing,12,8,a valuable object being taken stealthily during distraction,50.59985632183908,6.086554816981008,0.4315759539604187,0.39767569303512573,0.03390026092529297
Abuse,Stealing,12,9,a thief carrying stolen property away without confrontation,73.42672413793105,10.057814803065126,0.21946880221366882,0.1837293654680252,0.035739436745643616
Abuse,Vandalism,13,0,a person damaging property by smashing a window or door,56.09195402298851,6.492887310614518,0.9814375638961792,0.9635267853736877,0.017910778522491455
Abuse,Vandalism,13,1,someone kicking or striking an object until it breaks,54.816810344827594,6.549734222987863,0.7073262333869934,0.6487508416175842,0.05857539176940918
Abuse,Vandalism,13,2,a suspect spraying graffiti on a wall or vehicle,61.65229885057472,7.269006122597069,0.25436344742774963,0.23937667906284332,0.014986768364906311
Abuse,Vandalism,13,3,a person breaking glass with repeated tool impacts,57.43893678160919,7.2815013100540895,0.3734797239303589,0.3453056216239929,0.028174102306365967
Abuse,Vandalism,13,4,a vandal throwing an object at a storefront or car,63.609913793103445,7.417839145863415,0.7460024952888489,0.6899908781051636,0.0560116171836853
Abuse,Vandalism,13,5,"deliberate destruction of signs, windows, equipment, or furniture",51.99712643678161,7.238984381743377,0.2973942160606384,0.28612658381462097,0.011267632246017456
Abuse,Vandalism,13,6,a person scratching and denting a parked vehicle,73.0603448275862,11.286175735063718,0.0591924786567688,0.05168461054563522,0.0075078681111335754
Abuse,Vandalism,13,7,public property being defaced with paint or graffiti,51.89295977011494,6.423967581858617,0.16089701652526855,0.1665641814470291,-0.005667164921760559
Abuse,Vandalism,13,8,a suspect repeatedly hitting a fixture until pieces break,51.02729885057471,5.672035522069803,0.4452437460422516,0.4163593351840973,0.028884410858154297
Abuse,Vandalism,13,9,"property damage happening without theft, fire, or confrontation",53.72844827586207,5.976010446208799,0.9858490228652954,0.9734091758728027,0.012439846992492676
Arrest,Normal,0,0,a normal street scene with pedestrians walking calmly,54.815832739259015,36.465359092095426,0.36519765853881836,0.23811423778533936,0.127083420753479
Arrest,Normal,0,1,people standing and talking without aggressive movement,36.19388505290632,17.22617236717895,0.3426785469055176,0.49485474824905396,-0.15217620134353638
Arrest,Normal,0,2,vehicles moving through traffic in an ordinary way,51.79347853748697,28.770054510589038,0.2628285884857178,0.18363171815872192,0.07919687032699585
Arrest,Normal,0,3,shoppers browsing shelves and carrying bags normally,38.927152795369516,17.89095859227302,0.24507008492946625,0.36519965529441833,-0.12012957036495209
Arrest,Normal,0,4,workers calmly performing tasks around counters and equipment,54.62570114859997,27.81779164184893,0.3188844323158264,0.2565521001815796,0.062332332134246826
Arrest,Normal,0,5,pedestrians crossing a walkway with regular spacing,51.23212516579273,31.497616232247548,0.31886017322540283,0.23872750997543335,0.08013266324996948
Arrest,Normal,0,6,people entering and exiting buildings in a routine manner,51.20972823486348,25.117216244586466,0.28095105290412903,0.2323143631219864,0.04863668978214264
Arrest,Normal,0,7,a public area with ordinary walking and waiting,51.659073116937094,23.60594904325187,0.32014498114585876,0.29553869366645813,0.024606287479400635
Arrest,Normal,0,8,people interacting casually without panic or force,33.48283150656876,16.67645461156009,0.5228838920593262,0.6625839471817017,-0.1397000551223755
Arrest,Normal,0,9,an orderly scene with predictable everyday human activity,51.02963911341145,25.05837000980946,0.23411931097507477,0.1973441243171692,0.03677518665790558
Arrest,Abuse,1,0,a surveillance frame of an aggressor striking a vulnerable victim,64.28279059979397,34.58906136983905,0.5619677901268005,0.3718947470188141,0.19007304310798645
Arrest,Abuse,1,1,a person forcefully pushing a helpless victim against furniture,62.028701182341365,31.45695604576364,0.56490159034729,0.43143051862716675,0.1334710717201233
Arrest,Abuse,1,2,a violent person grabbing and controlling a weaker victim,62.86228968645513,33.851196931388685,0.5558780431747437,0.3747001886367798,0.18117785453796387
Arrest,Abuse,1,3,a victim shielding their body during repeated physical mistreatment,66.44722078860644,49.28363200916059,0.5594658255577087,0.4030733108520508,0.15639251470565796
Arrest,Abuse,1,4,an attacker cornering someone and delivering forceful hits,65.33710685668406,36.477011328967194,0.5636005997657776,0.37687844038009644,0.18672215938568115
Arrest,Abuse,1,5,a person dragging a resisting victim across the floor,66.75580425696118,38.445497230664465,0.5485138297080994,0.368591845035553,0.1799219846725464
Arrest,Abuse,1,6,a vulnerable person recoiling from sustained aggressive body contact,65.82889388314364,39.075676925152905,0.5613679885864258,0.43318605422973633,0.12818193435668945
Arrest,Abuse,1,7,a stronger aggressor overpowering a weaker person indoors,63.26883489952701,31.177242734528004,0.5765036940574646,0.449162095785141,0.1273415982723236
Arrest,Abuse,1,8,a victim collapsing after repeated blows from another person,67.52043023519137,43.69545734500776,0.5655485987663269,0.40018826723098755,0.16536033153533936
Arrest,Abuse,1,9,a hostile person restraining and hurting a defenseless target,66.11277637304536,36.45114773389828,0.565766453742981,0.39648231863975525,0.1692841351032257
Arrest,Arrest,2,0,a surveillance frame of police restraining a suspect,63.61230482538809,48.67195456608728,0.5166023373603821,0.31770360469818115,0.19889873266220093
Arrest,Arrest,2,1,officers handcuffing a detained person with controlled posture,63.75532261668195,34.8374884230253,0.5706985592842102,0.4368722438812256,0.13382631540298462
Arrest,Arrest,2,2,police surrounding a suspect and directing surrender,58.02060394498123,28.19402381678119,0.3559494912624359,0.22911325097084045,0.12683624029159546
Arrest,Arrest,2,3,uniformed officers escorting a suspect toward a patrol car,65.48634557629207,48.98696156332922,0.5397817492485046,0.3469531238079071,0.19282862544059753
Arrest,Arrest,2,4,law enforcement pinning a resisting person during detention,62.66824121500568,35.95004479592251,0.5311667323112488,0.4031435251235962,0.1280232071876526
Arrest,Arrest,2,5,officers searching a suspect after applying physical restraint,64.06074397843511,39.04233509900252,0.5293060541152954,0.31634315848350525,0.21296289563179016
Arrest,Arrest,2,6,a patrol team blocking a suspect from escaping,66.2049779989531,46.88873491796121,0.5300516486167908,0.3250061273574829,0.20504552125930786
Arrest,Arrest,2,7,police pulling a suspect's arms behind their back,62.11112252376031,44.40669545982288,0.4994443655014038,0.28174513578414917,0.21769922971725464
Arrest,Arrest,2,8,a detained person being guided beside police officers,63.11911948043133,43.63519614596273,0.4484359323978424,0.232517808675766,0.21591812372207642
Arrest,Arrest,2,9,officers immobilizing a suspect using coordinated restraint,65.58464101065059,40.231472370827426,0.5737475156784058,0.43479546904563904,0.13895204663276672
Arrest,Arson,3,0,a person igniting flammable material near property,61.18221795708598,43.17347971901941,0.3777613639831543,0.15672852098941803,0.22103284299373627
Arrest,Arson,3,1,a suspicious person pouring liquid before visible flames appear,60.06831426423657,43.985715838694894,0.3828890025615692,0.18274925649166107,0.20013974606990814
Arrest,Arson,3,2,a small fire spreading across a vehicle or building surface,62.87739311522296,38.75215782457211,0.43678736686706543,0.23011216521263123,0.2066752016544342
Arrest,Arson,3,3,bright flames emerging after someone approaches a combustible target,65.10013954136097,42.658267996288316,0.5101220607757568,0.2994290590286255,0.21069300174713135
Arrest,Arson,3,4,a person fleeing as a deliberately started fire grows,63.86800643057677,40.26638911264472,0.481248140335083,0.2949775159358978,0.18627062439918518
Arrest,Arson,3,5,smoke and flames rising from unattended damaged property,63.068557554771964,41.52444806471004,0.36719223856925964,0.1353994905948639,0.23179274797439575
Arrest,Arson,3,6,a surveillance frame showing deliberate ignition near a structure,63.65299112666112,50.13169833436635,0.34858065843582153,0.11761965602636337,0.23096099495887756
Arrest,Arson,3,7,"fire spreading around an entrance, window, or vehicle",62.81822676381108,37.496061898255185,0.4511301517486572,0.2521364092826843,0.1989937424659729
Arrest,Arson,3,8,a person handling a lighter before a sudden flame outbreak,64.01166776617899,43.358837650674396,0.47399523854255676,0.2863635718822479,0.18763166666030884
Arrest,Arson,3,9,a property surface burning after a suspicious human action,62.97363874178448,41.64273458146398,0.4254802167415619,0.1944970041513443,0.2309832125902176
Arrest,Assault,4,0,a person punching another person in a close confrontation,61.828519177483834,33.0170699298838,0.547565221786499,0.3456743657588959,0.20189085602760315
Arrest,Assault,4,1,an attacker lunging toward a victim with a forceful strike,65.1732572977788,36.45680258011187,0.5722911953926086,0.40336549282073975,0.1689257025718689
Arrest,Assault,4,2,two people colliding violently during a street confrontation,65.10895848188295,47.42050709406205,0.5314012765884399,0.3158855736255646,0.21551570296287537
Arrest,Assault,4,3,an aggressor kicking a fallen victim on the ground,68.7784640181392,47.24617523732181,0.5658102631568909,0.3930702805519104,0.17273998260498047
